CIK#,Ticker,Subsidiaries
10456,bax,Baxter Pharmaceuticals India Pvt Ltd.
10456,bax,Baxter Innovations & Business Solutions Private Limited (India)
10456,bax,Baxter Shared Services & Competencies Limited
10456,bax,"Cheetah Medical (Israel), Ltd."
10456,bax,Baxter S.p.A.
10456,bax,Bieffe Medital S.p.A.
10456,bax,Gambro Dasco S.p.A.
10456,bax,Baxter Limited
10456,bax,Baxter S.A. de C.V.
10456,bax,Baxter Healthcare Limited
10456,bax,Baxter Polska Sp. z o.o.
10456,bax,Baxter AO
10456,bax,Baxter Company Ltd
10456,bax,Baxter Healthcare SA (Singapore Woodlands Branch)
10456,bax,Baxter Pharmaceuticals (Asia) Pte Ltd.
10456,bax,Baxter Incorporated
10456,bax,"Baxter, S.L."
10456,bax,Baxter Medical AB
10456,bax,Gambro AB
10456,bax,Gambro Lundia AB
10456,bax,Baxter AG
10456,bax,Baxter Healthcare SA
10456,bax,Baxter Healthcare Limited (Taiwan)
10456,bax,Baxter Healthcare (Thailand) Company Limited
10456,bax,"Baxter Manufacturing, (Thailand) Co., Ltd."
10456,bax,Baxter Holding B.V.
10456,bax,ApaTech Limited
10456,bax,Baxter Healthcare Limited
10456,bax,Cheetah Medical (UK) Limited
1046257,ingr,"Arrendadora Gefemesa, S.A. de C.V."
1046257,ingr,Bedford Construction Company
1046257,ingr,Brunob II B.V.
1046257,ingr,Cali Investment LLC
1046257,ingr,Colombia Millers Ltd.
1046257,ingr,Corn Products Americas Holdings S.Ã  r.l.
1046257,ingr,"Corn Products Development, Inc."
1046257,ingr,Corn Products Inc. & Co. KG
1046257,ingr,Corn Products Kenya Limited
1046257,ingr,Corn Products Mauritius (Pty) Ltd.
1046257,ingr,Corn Products Puerto Rico Inc.
1046257,ingr,Corn Products Sales LLC
1046257,ingr,Corn Products Southern Cone S.R.L.
1046257,ingr,"Crystal Car Line, Inc."
1046257,ingr,"Hispano-American Company, Inc."
1046257,ingr,ICI Mauritius (Holdings) Limited
1046257,ingr,I-Generation Inc.
1046257,ingr,"Ingredion Aceites y Especialidades, S.A. de C.V."
1046257,ingr,Ingredion ANZ Pty Ltd
1046257,ingr,Ingredion APAC EMEA Shared Services Sdn. Bhd.
1046257,ingr,Ingredion Argentina S.R.L.
1046257,ingr,Ingredion Brasil Ingredientes Industriais Ltda.
1046257,ingr,Ingredion Canada Corporation
1046257,ingr,Ingredion Chile S.A.
1046257,ingr,Ingredion China Limited
1046257,ingr,Ingredion Colombia S.A.
1046257,ingr,Ingredion Ecuador S.A.
1046257,ingr,Ingredion Germany GmbH
1046257,ingr,"Ingredion Global Business Services, S.A. de C.V."
1046257,ingr,"Ingredion Global Holdings, Inc."
1046257,ingr,Ingredion Holding LLC
1046257,ingr,"Ingredion Holdings (Thailand) Co., Ltd."
1046257,ingr,Ingredion India Private Limited
1046257,ingr,Ingredion Japan K.K.
1046257,ingr,Ingredion Korea Holding LLC
1046257,ingr,Ingredion Korea Incorporated
1046257,ingr,Ingredion Malaysia Sdn. Bhd.
1046257,ingr,"Ingredion Mexico, S.A. de C.V."
1046257,ingr,Ingredion Peru S.A.
1046257,ingr,"Ingredion Philippines, Inc."
1046257,ingr,"Ingredion Plant Based Protein Specialties (Canada), Inc."
1046257,ingr,Ingredion Shandong Limited
1046257,ingr,Ingredion Singapore Pte. Ltd.
1046257,ingr,Ingredion South Africa (Proprietary) Limited
1046257,ingr,"Ingredion Sweetener and Starch (Thailand) Co., Ltd."
1046257,ingr,"Ingredion (Thailand) Co., Ltd."
1046257,ingr,IngredionÂ TradingÂ (Shanghai)Â Limited
1046257,ingr,Ingredion UK Limited
1046257,ingr,"Ingredion Venezuela, C.A."
1046257,ingr,Ingredion Vietnam Company Limited
1046257,ingr,Inversiones Latinoamericanas S.A.
1046257,ingr,KaTechÂ IngredientÂ SolutionsÂ GmbH
1046257,ingr,KaTechÂ IngredientÂ SolutionsÂ Ltd.
1046257,ingr,KatechÂ IngredientÂ SolutionsÂ Sp.zÂ o.o.
1046257,ingr,Laing-National Limited
1046257,ingr,MannitabÂ PharmaÂ SpecialitiesÂ Pvt. Ltd.
1046257,ingr,"PCM Pure Circle de Mexico, S.A. de C.V."
1046257,ingr,PT. Ingredion Indonesia
1046257,ingr,PureCircle (China) Limited
1046257,ingr,PureCircle (Jiangxi) Co. Ltd.
1046257,ingr,PureCircle (S.E.A) Sdn Bhd
1046257,ingr,PureCircle (Shanghai) Co. Ltd.
1046257,ingr,PureCircle (UK) Limited
1046257,ingr,PureCircle Africa Limited
1046257,ingr,PureCircle China Agriculture Development Co. Ltd.
1046257,ingr,PureCircle Company LLC
1046257,ingr,PureCircle Company UK Limited
1046257,ingr,"PureCircle do Brasil Comercio, Importacao e Exportacao Ltda."
1046257,ingr,PureCircle Limited
1046257,ingr,"PureCircle Mexico, S.A. de C.V."
1046257,ingr,PureCircle Natural Ingredient India Private Limited
1046257,ingr,PureCircle Sdn. Bhd.
1046257,ingr,PureCircle South America Sociedad Anonima
1046257,ingr,PureCircle Trading Sdn. Bhd.
1046257,ingr,PureCircle USA Holdings Inc.
1046257,ingr,PureCircle USA Inc.
1046257,ingr,Rafhan Maize Products Co. Ltd.
1046257,ingr,Raymond & White River LLC
1046257,ingr,"Texture Innovation Company de Mexico, S. de R.L. de C.V."
1046257,ingr,"The Chicago, Peoria and Western Railway Company"
1048477,bmrn,BioMarin International Holdings Inc
1048477,bmrn,BioMarin International Ltd
1049502,mksi,Alpha 3 B.V.
1049502,mksi,Alpha 4 B.V.
1049502,mksi,Alpha 5 B.V.
1049502,mksi,Alpha Germany Bidco GmbH
1049502,mksi,Atotech (China) Chemicals Ltd.
1049502,mksi,Atotech (Malaysia) Sdn. Bhd.
1049502,mksi,"Atotech (Philippines) Chemicals, Inc."
1049502,mksi,Atotech (Singapore) Chemicals Pte. Ltd.
1049502,mksi,"Atotech (Thailand) Co., Ltd."
1049502,mksi,Atotech (Yangzhou) Chemicals Ltd.
1049502,mksi,Atotech Argentina SA
1049502,mksi,Atotech Asia Pacific Limited
1049502,mksi,Atotech Asset Management GmbH
1049502,mksi,Atotech Australia Pty. Ltd
1049502,mksi,Atotech B.V.
1049502,mksi,Atotech Beteiligungs und Management GmbH & Co. KG
1049502,mksi,Atotech Bulgaria EOOD
1049502,mksi,Atotech Canada Ltd.
1049502,mksi,"Atotech CZ, a.s."
1049502,mksi,Atotech de Mexico S.A. de C.V.
1049502,mksi,Atotech Deutschland GmbH & Co. KG
1049502,mksi,Atotech Development Center Pte. Ltd.
1049502,mksi,Atotech do Brasil Galvanotecnica Ltda.
1049502,mksi,"Atotech EspaÃ±a, S.A"
1049502,mksi,Atotech France S.A.
1049502,mksi,Atotech Global Services Private Ltd.
1049502,mksi,Atotech India Pte. Ltd.
1049502,mksi,Atotech Istanbul Kimya S. Ltd. Sirketi
1049502,mksi,Atotech Italia S.r.l.
1049502,mksi,Atotech Japan K.K.
1049502,mksi,Atotech Korea Ltd
1049502,mksi,Atotech Limited
1049502,mksi,"Atotech Manufacturing, Inc."
1049502,mksi,Atotech Ãsterreich GmbH
1049502,mksi,Atotech Poland Sp. z.o.o.
1049502,mksi,Atotech Servicios de Mexico S.A. de C.V.
1049502,mksi,"Atotech SK, s.r.o."
1049502,mksi,Atotech Skandinavien AB
1049502,mksi,Atotech Slovenija d.d.
1049502,mksi,Atotech Taiwan Ltd.
1049502,mksi,Atotech UK Limited
1049502,mksi,Atotech UK Topco Limited
1049502,mksi,"Atotech USA, LLC"
1049502,mksi,"Atotech Vietnam Co., Ltd."
1049502,mksi,Atotech-Chemeta Ltd.
1049502,mksi,"Beijing Newport Spectra-Physics Technologies Co., Ltd."
1049502,mksi,Electro Scientific Industries Europe Ltd
1049502,mksi,Electro Scientific Industries GmbH
1049502,mksi,Electro Scientific Industries Singapore Pte. Ltd.
1049502,mksi,"Electro Scientific Industries, Inc."
1049502,mksi,"ESI China, Inc."
1049502,mksi,"ESI Electronic Equipment (Shanghai) Co., Ltd."
1049502,mksi,ESI International Corporation
1049502,mksi,"ESI Japan, K.K."
1049502,mksi,"ESI Korea, Inc."
1049502,mksi,ESI Vietnam Company Limited
1049502,mksi,High Q Laser GmbH
1049502,mksi,Hilger Analytical Limited
1049502,mksi,J-KEM International AB
1049502,mksi,LAI Lightwave Aerospace Industries Ltd.
1049502,mksi,Micro-Controle Spectra-Physics S.A.S.
1049502,mksi,Micronor LLC
1049502,mksi,MKS Denmark ApS
1049502,mksi,MKS German Holding GmbH
1049502,mksi,MKS Instruments (China) Company Ltd.
1049502,mksi,MKS Instruments (Hong Kong) Limited
1049502,mksi,MKS Instruments (Singapore) Pte. Ltd.
1049502,mksi,MKS Instruments Deutschland GmbH
1049502,mksi,MKS Instruments ESI Switzerland GmbH
1049502,mksi,MKS Instruments Holdings Ltd
1049502,mksi,MKS Instruments Israel Ltd.
1049502,mksi,MKS Instruments Italy S.r.l.
1049502,mksi,MKS Instruments Mexico S. de R.L. de C.V.
1049502,mksi,MKS Instruments UK Limited
1049502,mksi,"MKS Japan, Inc."
1049502,mksi,MKS Korea Ltd.
1049502,mksi,MKS Spectra Holdings Limited
1049502,mksi,MKS Taiwan Technology Limited
1049502,mksi,Newport Corporation
1049502,mksi,Newport Instruments Canada Corporation
1049502,mksi,Newport Laser Holding GmbH
1049502,mksi,Newport Ophir Holdings Ltd.
1049502,mksi,Newport Opto-Electronics Technologies (Singapore) Pte. Ltd.
1049502,mksi,Newport Opto-Electronics Technologies (Wuxi) Company Limited
1049502,mksi,Newport Spectra-Physics B.V.
1049502,mksi,Newport Spectra-Physics GmbH
1049502,mksi,Newport Spectra-Physics Limited
1049502,mksi,Ophir Japan Ltd.
1049502,mksi,Ophir Optics S.R.L.
1049502,mksi,Ophir Optronics Ltd.
1049502,mksi,Ophir Optronics Solutions Ltd.
1049502,mksi,Ophir Spiricon Europe GmbH
1049502,mksi,"Ophir-Spiricon, LLC"
1049502,mksi,Photon Control (Alberta) Inc.
1049502,mksi,Photon Control (USA) Inc.
1049502,mksi,Photon Control Inc.
1049502,mksi,Pt. Atotech Indonesia Chemicals
1049502,mksi,"Spectra-Physics, K.K."
1049502,mksi,UAB Atotech-Chemeta
1049502,mksi,V-Gen Ltd.
1049502,mksi,Visutech Plating Ltd.
105418,wmk,"Weis Transportation, LLC."
105418,wmk,"WMK Financing, Inc."
105770,wst,Tech Group Europe Limited (dba West)
105770,wst,"Tech Group Grand Rapids, Inc. (dba West)"
105770,wst,TGPR Holdings Limited
105770,wst,WD SG Pte. Ltd.
105770,wst,"West Services and Solutions, LLC"
105770,wst,"West Contract Manufacturing, LLC"
105770,wst,"West Pharma. Services IL, Ltd."
105770,wst,West Pharmaceutical Packaging (China) Company Ltd.
105770,wst,West Pharmaceutical Packaging India Private Limited
105770,wst,"West Pharmaceutical Products Ireland, Ltd."
105770,wst,West Pharmaceutical Services Argentina S.A.
105770,wst,"West Pharmaceutical Services Asia, Ltd."
105770,wst,West Pharmaceutical Services Australia Pty. Ltd.
105770,wst,"West Pharmaceutical Services AZ, Inc."
105770,wst,West Pharmaceutical Services Beograd d.o.o.
105770,wst,West Pharmaceutical Services Brasil Ltda.
105770,wst,West Pharmaceutical Services Colombia S.A.S.
105770,wst,West Pharmaceutical Services Cornwall Limited
105770,wst,West Pharmaceutical Services Danmark A/S
105770,wst,"West Pharmaceutical Services Delaware Acquisition, Inc."
105770,wst,West Pharmaceutical Services Deutschland GmbH & Co. KG
105770,wst,West Pharmaceutical Services France S.A
105770,wst,West Pharmaceutical Services Group Limited
105770,wst,West Pharmaceutical Services Hispania S.A.
105770,wst,West Pharmaceutical Services Holding II GmbH
105770,wst,West Pharmaceutical Services Holding Danmark ApS
105770,wst,West Pharmaceutical Services Holding France SAS
105770,wst,West Pharmaceutical Services Holding GmbH
105770,wst,"West Pharmaceutical Services Holding Ireland North, Ltd."
105770,wst,"West Pharmaceutical Services Holding Ireland South, Ltd."
105770,wst,"West Pharmaceutical Services Holding Japan, GK"
105770,wst,West Pharmaceutical Services Holdings Ltd.
105770,wst,West Pharmaceutical Services Italia S.r.L.
105770,wst,West Pharmaceutical Services Korea Ltd.
105770,wst,"West Pharmaceutical Services Lakewood, Inc."
105770,wst,West Pharmaceutical Services Normandie SAS
105770,wst,"West Pharmaceutical Services of Delaware, Inc."
105770,wst,"West Pharmaceutical Services of Florida, Inc."
105770,wst,"West Pharmaceutical Services Shanghai Medical Rubber Products Co., Ltd."
105770,wst,West Pharmaceutical Services Singapore Pte. Ltd.
105770,wst,West Pharmaceutical Services Switzerland GmbH
105770,wst,West Pharmaceutical Services Venezuela C.A.
105770,wst,West Pharmaceutical Services Verwaltungs GmbH
1060736,sgen,Seagen Australia Pty Limited
1060736,sgen,Seagen Austria GmbH
1060736,sgen,Seagen B.V.
1060736,sgen,Seagen Canada Inc.
1060736,sgen,Seagen Denmark ApS
1060736,sgen,Seagen France SAS
1060736,sgen,Seagen Germany GmbH
1060736,sgen,Seagen International GmbH
1060736,sgen,"SeaGen International Holdings, LLC"
1060736,sgen,SeaGen Ireland Limited
1060736,sgen,Seagen Italy S.r.l.
1060736,sgen,"Seagen Spain, S.L."
1060736,sgen,Seagen Sweden AB
1060736,sgen,Seagen U.K. Ltd.
1060736,sgen,Seagen U.S. Inc.
1060736,sgen,"SeaGen US Holdings, LLC"
1061027,virx,"Viracta Royalty Fund, LLC"
106640,whr,B. Blend Máquinas e Bebidas S.A.
106640,whr,BUD Comércio de Eletrodomésticos Ltda.
106640,whr,Bauknecht AG
106640,whr,Bauknecht Hausgeräte GmbH
106640,whr,"Bill Page Orchestra, Inc."
106640,whr,Brasmotor Ltda.
106640,whr,"Brunson Place Properties, LLC"
106640,whr,"Centro de Desarrollo Tecnologico e Innóvación WHM, S. de R.L de C.V."
106640,whr,Chieri Italia S.r.l.
106640,whr,"Comercial Acros Whirlpool, S. de R.L. de C.V."
106640,whr,Consumer Appliances Service Limited
106640,whr,"Elera Delaware, Inc."
106640,whr,Elera Holdings Corporation
106640,whr,Elica PB Whirlpool Kitchen Appliances Private Limited
106640,whr,"Emerson InSinkErator Appliance (Nanjing) Co., Ltd."
106640,whr,"Emerson Trading (Shanghai) Co., Ltd."
106640,whr,General Domestic Appliances Holdings Ltd
106640,whr,Haceb Whirlpool Industrias S.A.S.
106640,whr,Hoover Comercial Limitada
106640,whr,Indesit Argentina S.A.
106640,whr,Indesit Company International Business S.A.
106640,whr,Indesit Company Luxembourg S.A.
106640,whr,Indesit Company UK Holdings Ltd.
106640,whr,IRE Beteiligungs GmbH
106640,whr,"Industrias Acros Whirlpool, S. de R.L. de C.V."
106640,whr,InSinkErator (Australia) Pty. Ltd.
106640,whr,InSinkErator Canada Co.
106640,whr,InSinkErator LLC
106640,whr,InSinkErator UK Ltd.
106640,whr,"KitchenAid Australia, Pty Ltd"
106640,whr,"KitchenAid Delaware, Inc."
106640,whr,"KitchenAid Europa, Inc."
106640,whr,"KitchenAid, Inc."
106640,whr,"KitchenAid Global, Inc."
106640,whr,KitchenAid Korea Limited
106640,whr,"KitchenAid Promotions, LLC"
106640,whr,"KitchenAid Trading Co., Ltd."
106640,whr,LAWSA S.A.
106640,whr,MLOG Armazém Geral Ltda.
106640,whr,Maytag Limited
106640,whr,"Maytag Properties, LLC"
106640,whr,"Maytag Sales, Inc."
106640,whr,Maytag Worldwide N.V.
106640,whr,Nineteen Hundred Corporation
106640,whr,Parex Industries Ltd.
106640,whr,South American Sales Partnership
106640,whr,THC Assets Corporation
106640,whr,WCGP Nova Scotia Co.
106640,whr,Whirlpool (Australia) Pty. Limited
106640,whr,Whirlpool (B.V.I.) Limited
106640,whr,"Whirlpool (China) Investment Co., Ltd."
106640,whr,"Whirlpool (Hefei) Trading Co., Ltd"
106640,whr,Whirlpool (Hong Kong) Limited
106640,whr,"Whirlpool (Japan) Co., Ltd."
106640,whr,Whirlpool (Thailand) Limited
106640,whr,Whirlpool America Holdings Corp.
106640,whr,Whirlpool Argentina S.r.l.
106640,whr,Whirlpool ASEAN Co.
106640,whr,Whirlpool Asia B.V.
106640,whr,Whirlpool Asia Holdings S.à r.l.
106640,whr,Whirlpool Asia Inc.
106640,whr,Whirlpool Asia LLP
106640,whr,Whirlpool Bangladesh Limited
106640,whr,Whirlpool Belux N.V./S.A.
106640,whr,Whirlpool Bermuda Euro Ltd.
106640,whr,Whirlpool Bulgaria Ltd.
106640,whr,"Whirlpool CR, spol. s.r.o."
106640,whr,Whirlpool Canada Co.
106640,whr,Whirlpool Canada Holding Co.
106640,whr,Whirlpool Canada Investments S.à r.l.
106640,whr,Whirlpool Canada LP
106640,whr,Whirlpool Canada Luxembourg Holdings
106640,whr,Whirlpool Chile Limitada
106640,whr,Whirlpool Colômbia S.A.S.
106640,whr,Whirlpool Comercial Ltda.
106640,whr,Whirlpool Company Polska Sp. z o.o.
106640,whr,Whirlpool Company Ukraine LLC
106640,whr,Whirlpool Costa Rica SRL
106640,whr,Whirlpool Croatia Ltd.
106640,whr,Whirlpool CSA Holdings S.à r.l.
106640,whr,Whirlpool do Brasil Investements B.V.
106640,whr,Whirlpool do Brasil Ltda.
106640,whr,Whirlpool Ecuador S.A.
106640,whr,Whirlpool Eesti OU
106640,whr,"Whirlpool El Salvador, S.A. de C.V."
106640,whr,Whirlpool Electrodomésticos S.A.
106640,whr,Whirlpool Eletrodomésticos AM S.A.
106640,whr,Whirlpool EMEA S.p.A.
106640,whr,Whirlpool EMEA Finance S.à r.l.
106640,whr,Whirlpool EMEA Holdings S.C.S.
106640,whr,"Whirlpool Enterprises, LLC"
106640,whr,Whirlpool Europe B.V.
106640,whr,Whirlpool Europe Holdings Limited
106640,whr,Whirlpool Finance Center Corp.
106640,whr,Whirlpool Finance Luxembourg S.à r.l.
106640,whr,Whirlpool Finance Overseas Ltd.
106640,whr,Whirlpool Financial Corporation
106640,whr,Whirlpool Financial Corporation International
106640,whr,Whirlpool Floor Care Corp.
106640,whr,Whirlpool France SAS
106640,whr,Whirlpool France Holdings SAS
106640,whr,Whirlpool Germany GmbH
106640,whr,Whirlpool Global B.V.
106640,whr,Whirlpool Global Holdings
106640,whr,Whirlpool Global Investments B.V.
106640,whr,Whirlpool Greater China Inc.
106640,whr,"Whirlpool Guatemala, S.A."
106640,whr,Whirlpool Hellas S.A.
106640,whr,Whirlpool Holdings Corporation
106640,whr,Whirlpool Home Appliances B.V.
106640,whr,Whirlpool India Holdings Limited
106640,whr,Whirlpool of India Limited
106640,whr,"Whirlpool Insurance Company, Ltd."
106640,whr,Whirlpool Internacional S. de R.L. de C.V.
106640,whr,Whirlpool International GmbH
106640,whr,Whirlpool International Holdings S.à r.l.
106640,whr,Whirlpool International Manufacturing S.à r.l.
106640,whr,Whirlpool Ireland Appliances Limited
106640,whr,Whirlpool Italia S.r.l.
106640,whr,Whirlpool Japan Inc.
106640,whr,Whirlpool Latin America Corporation
106640,whr,"Whirlpool Latin America Holding, S. de R.L. de C.V."
106640,whr,Whirlpool Latvia S.I.A.
106640,whr,Whirlpool Lietuva UAB
106640,whr,Whirlpool Ltd Belgrade
106640,whr,Whirlpool Luxembourg Holdings S.à r.l.
106640,whr,Whirlpool Luxembourg Investments S.à r.l.
106640,whr,Whirlpool Luxembourg
106640,whr,Whirlpool Luxembourg Ventures S.à r.l.
106640,whr,Whirlpool Magyarország Kereskedelmi Korlátolt Felelosségu Társaság
106640,whr,Whirlpool Management EMEA S.r.l.
106640,whr,Whirlpool Management Services S.a.g.l.
106640,whr,Whirlpool Maroc S. à r.l.
106640,whr,Whirlpool Mauritius Limited
106640,whr,Whirlpool MEEA DMCC
106640,whr,"Whirlpool Mexico, S. de R.L. de C.V."
106640,whr,Whirlpool Mexico Holdings LLC
106640,whr,Whirlpool Mexico Ventures LLC
106640,whr,Whirlpool Microwave Products Development Limited
106640,whr,"Whirlpool NAR Holdings, LLC"
106640,whr,Whirlpool Nederland B.V.
106640,whr,Whirlpool Nordic A/S
106640,whr,Whirlpool Nordic AB
106640,whr,Whirlpool Nordic AS
106640,whr,Whirlpool Nordic OY
106640,whr,Whirlpool Oceania Inc.
106640,whr,Whirlpool Österreich GmbH
106640,whr,"Whirlpool Overseas Holdings, LLC"
106640,whr,Whirlpool Overseas Hong Kong Limited
106640,whr,Whirlpool Overseas Manufacturing S.ár.l.
106640,whr,Whirlpool Peru S.R.L.
106640,whr,Whirlpool Polska Appliances Sp. z o.o.
106640,whr,"Whirlpool Portugal, S.A."
106640,whr,Whirlpool Product Development (Shenzhen) Company Limited
106640,whr,"Whirlpool Properties, Inc."
106640,whr,Whirlpool Puntana S.A.
106640,whr,Whirlpool R&D S.r.l.
106640,whr,Whirlpool Realty Corporation
106640,whr,Whirlpool Romania S.r.l.
106640,whr,Whirlpool S.A.
106640,whr,Whirlpool SSC Limited
106640,whr,Whirlpool Slovakia spol. s.r.o.
106640,whr,Whirlpool Slovakia Home Appliances spol. s.r.o.
106640,whr,Whirlpool South Africa (Proprietary) Limited
106640,whr,Whirlpool Southeast Asia Pte
106640,whr,Whirlpool Sweden Aktiebolag
106640,whr,"Whirlpool Taiwan Co., Ltd."
106640,whr,"Whirlpool Technologies, LLC"
106640,whr,Whirlpool UK Appliances Limited
106640,whr,Whirlpool Uruguay S.R.L.
106640,whr,Whirlpool WW Holdings B.V.
106640,whr,Whirlpool Worldwide Enterprises S.ár.l.
106640,whr,Yummly Canada Ltd.
106640,whr,"Yummly, Inc."
1069899,pahc,"First Dice Road Company, A California Limited Partnership"
1069899,pahc,Western Magnesium Corp.
1069899,pahc,"Phibro Animal Health Holdings, Inc."
1069899,pahc,"Prince Agri Products, Inc."
1069899,pahc,"Phibro-Tech, Inc."
1069899,pahc,"PhibroWood, LLC"
1069899,pahc,"PMC Quincy, Inc."
1069899,pahc,"C P Chemicals, Inc."
